opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00473986,,ACC000256,Soporte Empresarial 24/7 Corporativo - Unique,Prospecting,412478.85,10.9,2025-04-09,2024-10-30,Redes Sociales,Upgrade,570.0
OPP01081569,,ACC000594,Proyecto VPN Segura Corporativa Oeschle,Proposal,76236.51,46.0,2023-09-05,2023-08-29,Referencia Cliente,Nuevo Cliente,7857.0
OPP00625536,,ACC000888,BBVA Chile Fibra Optica Transformacion Digital,Closed Won,60245.08,100.0,2023-06-18,2023-06-16,Redes Sociales,Cross-Sell,5706.0
OPP00294485,,ACC000885,Internet Hogar 5000 Mbps Corporativo - Casa Andina,Closed Won,479056.75,100.0,2024-05-09,2024-03-20,Redes Sociales,Nuevo Cliente,10210.0
OPP00996656,,ACC000440,Proyecto Duo 5000 Mbps + WOM TvGo + L1MAX BCP,Closed Won,80138.92,100.0,2023-07-15,2023-04-22,Partner,Nuevo Cliente,5941.0
OPP00865478,,ACC000896,Migracion de Red Soporte Empresarial 24/7 - Hilton Santiago,Proposal,89677.44,48.2,2024-07-19,2023-12-12,Partner,Upgrade,4556.0
OPP00811353,,ACC000992,WiFi 6 Router Upgrade - EPS Grau,Discovery,155495.18,27.4,2023-09-16,2023-05-31,Telemarketing,Cross-Sell,7241.0
OPP00684923,,ACC000698,Soporte Empresarial 24/7 - Caja Rancagua,Closed Won,304422.49,100.0,2024-07-02,2024-04-11,Telemarketing,Cross-Sell,19584.0
OPP00416662,,ACC000223,Boticas BTL Fibra Optica Upgrade Velocidad,Closed Lost,272205.4,0.0,2023-11-15,2023-09-19,Llamada Directa,Nuevo Cliente,8571.0
OPP00646122,,ACC000084,Proyecto Enlace Dedicado 100 Mbps Universidad de Santiago,Discovery,245889.42,20.3,2024-02-06,2023-05-13,Telemarketing,Renovacion,5605.0
OPP01032258,,ACC000404,Ministerio de Educacion Fibra Optica Despliegue,Qualification,422358.39,25.5,2023-10-23,2023-08-18,Partner,Nuevo Cliente,2822.0
OPP00781986,,ACC000077,Cinemark Chile - Cloud Backup Empresarial Transformacion Digital,Negotiation,407255.91,66.3,2023-10-12,2023-09-27,Web,Cross-Sell,11631.0
OPP00533842,,ACC000286,IP Publica Fija - Indecopi,Qualification,120784.23,34.1,2023-12-26,2023-06-30,Telemarketing,Nuevo Cliente,4992.0
OPP01093805,,ACC000387,Proyecto Internet Hogar 2500 Mbps Ministerio de Educacion,Closed Won,32406.32,100.0,2023-11-27,2023-06-17,Telemarketing,Nuevo Cliente,472.0
OPP01073898,,ACC000435,Gobierno Regional de Temuco - Enlace Dedicado 1 Gbps Upgrade Velocidad,Closed Won,185179.44,100.0,2024-12-11,2024-12-19,Partner,Nuevo Cliente,24395.0
OPP00699614,,ACC000848,WOM TvGo Premium - Tottus,Proposal,482731.56,65.9,2024-06-25,2024-05-30,Llamada Directa,Nuevo Cliente,3887.0
OPP00849983,,ACC000580,Bitel Fibra Optica Despliegue,Prospecting,312246.73,10.8,2024-07-25,2023-10-19,Web,Nuevo Cliente,3644.0
OPP00987860,,ACC000263,Proyecto Soporte Empresarial 24/7 Banco de la Nacion,Closed Won,402820.81,100.0,2023-06-24,2023-04-11,Referencia Cliente,Nuevo Cliente,2109.0
OPP00958187,,ACC000776,Enlace Dedicado 100 Mbps - Latam Airlines Chile,Closed Lost,227959.64,0.0,2025-03-11,2024-10-19,Evento,Expansion,22749.0
OPP00686664,,ACC000100,Universidad San Martin Fibra Optica Solucion Empresarial,Closed Won,201539.65,100.0,2024-06-30,2024-01-31,Referencia Cliente,Cross-Sell,4665.0
OPP00909967,,ACC000980,Laive - Empresas Enterprise 5000 Mbps Conectividad Corporativa,Proposal,124755.38,42.7,2024-04-22,2023-08-24,Partner,Expansion,11273.0
OPP00499156,,ACC000239,Sedalib Fibra Optica Seguridad de Red,Prospecting,174700.4,14.9,2024-04-08,2023-08-23,Llamada Directa,Upgrade,3713.0
OPP00516764,,ACC000449,Universidad de Santiago Conectividad Corporativa,Closed Lost,354715.8,0.0,2025-01-18,2024-12-10,Redes Sociales,Cross-Sell,10074.0
OPP00760757,,ACC000346,Oeschle Despliegue,Proposal,7252.62,41.0,2024-04-30,2023-11-12,Llamada Directa,Expansion,2054.0
OPP00336511,,ACC000814,Empresas Enterprise Plus Simetrico Corporativo - Oncosalud,Closed Won,454699.84,100.0,2024-10-25,2024-04-10,Partner,Cross-Sell,6877.0
OPP00910626,,ACC000759,Banco de la Nacion Fibra Optica Conectividad Corporativa,Qualification,456229.49,40.8,2025-01-11,2024-12-27,Web,Expansion,4267.0
OPP00504276,,ACC000382,Cerro Verde Fibra Optica Seguridad de Red,Proposal,460495.69,68.2,2025-08-15,2025-04-08,Referencia Cliente,Cross-Sell,5152.0
OPP01048492,,ACC000617,Proyecto WOM TvGo Premium Ministerio de Educacion,Prospecting,224602.84,16.8,2024-10-07,2024-09-03,Evento,Renovacion,13921.0
OPP00899756,,ACC000184,Duo 1500 Mbps + WOM TvGo + L1MAX - Caja Valparaiso,Closed Lost,219934.86,0.0,2023-12-22,2023-10-31,Referencia Cliente,Expansion,11319.0
OPP00847281,,ACC000912,Saga Falabella - IP Publica Fija Despliegue,Closed Lost,331093.59,0.0,2024-03-22,2023-12-05,WhatsApp,Upgrade,3661.0
OPP00671689,,ACC000638,Enlace Dedicado 1 Gbps Corporativo - Southern Chile,Closed Won,231208.02,100.0,2024-03-07,2023-09-22,Telemarketing,Cross-Sell,1274.0
OPP01034949,,ACC000411,Entel Chile Fibra Optica Transformacion Digital,Proposal,334869.97,60.0,2024-11-02,2024-03-29,Telemarketing,Cross-Sell,617.0
OPP00611578,,ACC000328,Proyecto IP Publica Fija Laive,Closed Won,21790.04,100.0,2025-09-01,2024-12-24,Web,Nuevo Cliente,25386.0
OPP00975374,,ACC000565,Paris Fibra Optica Transformacion Digital,Discovery,407467.74,27.4,2023-12-31,2023-07-22,Partner,Upgrade,7935.0
OPP00428143,,ACC000546,Hospital Loayza - Internet Hogar 5000 Mbps Solucion Empresarial,Closed Lost,269283.35,0.0,2024-03-28,2023-10-18,Web,Nuevo Cliente,12409.0
OPP00512031,,ACC000227,Transformacion Digital Empresas Professional 1500 Mbps - Sky Airline,Closed Lost,277769.54,0.0,2025-03-22,2024-10-13,Evento,Upgrade,14132.0
OPP00632009,,ACC000910,Casa Andina Solucion Empresarial,Closed Won,390636.73,100.0,2023-11-26,2023-11-08,Redes Sociales,Cross-Sell,697.0
OPP01048834,,ACC000461,Graña y Montero Fibra Optica Conectividad Corporativa,Discovery,411252.64,21.3,2023-12-07,2023-05-22,Referencia Cliente,Expansion,3218.0
OPP00942046,,ACC000983,Proyecto Fibra Corporativa America Movil Chile,Closed Lost,174438.19,0.0,2024-11-02,2024-08-12,Evento,Expansion,3533.0
OPP00359790,,ACC000930,Enel Chile Expansion Fibra,Closed Won,38599.85,100.0,2024-01-22,2024-02-09,Evento,Renovacion,1075.0
OPP00524419,,ACC000456,Proyecto Empresas Enterprise Plus Simetrico Casa Andina,Closed Won,94983.66,100.0,2024-07-29,2023-10-10,Llamada Directa,Upgrade,12994.0
OPP00586672,,ACC000598,WiFi 6 Router Upgrade - SMV,Discovery,297393.85,24.3,2025-09-02,2024-11-11,Referencia Cliente,Renovacion,21620.0
OPP00839231,,ACC000975,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Promart,Closed Won,275297.21,100.0,2025-04-15,2024-11-19,Partner,Renovacion,16826.0
OPP00993269,,ACC000900,Country Club Santiago Migracion de Red,Proposal,357168.38,53.9,2024-08-12,2023-11-11,WhatsApp,Renovacion,9719.0
OPP00364906,,ACC000531,Infraestructura Internet Hogar 1500 Mbps - Yanbal,Prospecting,277406.59,19.1,2024-01-28,2023-10-09,Partner,Upgrade,972.0
OPP00333536,,ACC000437,Enlace Dedicado 500 Mbps - JW Marriott Santiago,Closed Won,114726.54,100.0,2024-08-21,2024-07-10,Redes Sociales,Cross-Sell,15371.0
OPP00838432,,ACC000985,Duo 500 Mbps + WOM TvGo - Mifarma,Closed Won,349438.15,100.0,2024-09-01,2024-01-14,Partner,Upgrade,3897.0
OPP00929553,,ACC000539,Sedalib - WiFi 6 Router Upgrade Migracion de Red,Proposal,50449.86,41.8,2025-06-09,2024-09-01,Partner,Upgrade,8291.0
OPP00696538,,ACC000659,UTEC Conectividad Corporativa,Proposal,257782.73,58.5,2024-08-27,2023-12-30,Partner,Nuevo Cliente,1419.0
OPP00433852,,ACC000922,Empresas Enterprise Plus Simetrico - Municipalidad de Santiago,Closed Won,219170.67,100.0,2024-09-24,2024-03-01,Web,Nuevo Cliente,2171.0
OPP00818855,,ACC000343,Wong Red Privada,Proposal,126713.99,63.4,2024-08-10,2024-04-22,Telemarketing,Expansion,9885.0
OPP00855927,,ACC000171,Proyecto Seguridad Perimetral UTM Inkafarma,Closed Won,154649.08,100.0,2025-09-09,2025-03-28,Redes Sociales,Upgrade,674.0
OPP00326911,,ACC000950,Minsur Fibra Optica Instalacion Fibra,Prospecting,187329.3,18.0,2024-02-15,2023-09-07,Llamada Directa,Renovacion,12363.0
OPP00887211,,ACC000595,Proyecto Enlace Dedicado 100 Mbps Paris,Discovery,340386.18,17.3,2024-04-27,2023-10-31,Redes Sociales,Nuevo Cliente,1582.0
OPP00814975,,ACC000019,Indecopi - VPN Segura Corporativa Infraestructura,Closed Won,323013.92,100.0,2024-10-24,2024-09-22,WhatsApp,Cross-Sell,4057.0
OPP01081230,,ACC000174,Expansion Fibra Empresas Enterprise Plus Simetrico - Oncosalud,Closed Lost,394076.85,0.0,2024-04-29,2024-04-15,Referencia Cliente,Expansion,19720.0
OPP00827176,,ACC000158,Bitel Fibra Optica Upgrade Velocidad,Negotiation,15370.99,74.2,2024-10-07,2024-06-12,Redes Sociales,Expansion,6731.0
OPP00308292,,ACC000586,Proyecto Duo 1500 Mbps + WOM TvGo + L1MAX Sodimac,Closed Lost,441337.28,0.0,2024-01-03,2023-07-27,Redes Sociales,Cross-Sell,9628.0
OPP01065279,,ACC000041,Proyecto Fibra Corporativa Osiptel,Qualification,16911.67,25.2,2024-10-09,2024-03-16,WhatsApp,Renovacion,6555.0
OPP00879572,,ACC000529,Proyecto IP Publica Fija Inkafarma,Closed Won,174074.51,100.0,2024-10-07,2024-04-28,Redes Sociales,Expansion,6055.0
OPP00685648,,ACC000602,Proyecto Internet Hogar 5000 Mbps UPC,Negotiation,157094.25,60.8,2025-12-26,2025-03-07,Referencia Cliente,Expansion,21975.0
OPP00347724,,ACC000658,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Hilton Santiago,Negotiation,108088.67,59.2,2023-12-01,2023-09-20,Partner,Cross-Sell,5760.0
OPP00635731,,ACC000884,Conectividad Corporativa Fibra Corporativa - Universidad San Martin,Closed Lost,72832.22,0.0,2024-04-10,2023-12-15,Redes Sociales,Renovacion,959.0
OPP01085951,,ACC000758,Oeschle - VPN Segura Corporativa Despliegue,Closed Won,305537.94,100.0,2024-04-03,2023-08-11,Llamada Directa,Renovacion,1488.0
OPP01024430,,ACC000277,Duo 5000 Mbps + WOM TvGo + L1MAX Corporativo - Universidad de Santiago,Proposal,29417.43,67.7,2025-12-01,2025-02-04,Telemarketing,Expansion,4770.0
OPP01024572,,ACC000209,Westin Santiago Upgrade Velocidad,Closed Won,277008.83,100.0,2024-09-22,2024-03-23,Telemarketing,Nuevo Cliente,9090.0
OPP01088565,,ACC000402,Telefonica del Chile - Internet Hogar 2500 Mbps Solucion Empresarial,Closed Won,171737.59,100.0,2025-03-29,2024-09-12,Referencia Cliente,Nuevo Cliente,18998.0
OPP00390470,,ACC000278,WOM TvGo Premium - Gloria,Qualification,10066.05,38.4,2025-05-09,2024-08-06,Redes Sociales,Renovacion,11398.0
OPP01029612,,ACC000266,Conectividad Corporativa Duo 5000 Mbps + WOM TvGo + L1MAX - America Movil Chile,Negotiation,289850.32,73.0,2024-05-13,2024-01-13,Web,Renovacion,11541.0
OPP01042467,,ACC000678,Infraestructura Fibra Corporativa - Viva Airlines,Proposal,170380.03,44.1,2025-05-14,2025-01-13,Referencia Cliente,Renovacion,5262.0
OPP00890574,,ACC000681,Seguridad Perimetral UTM - Telefonica del Chile,Closed Lost,343538.42,0.0,2024-09-12,2023-12-13,Evento,Expansion,16405.0
OPP00775195,,ACC000732,Inkafarma Fibra Optica Despliegue,Closed Won,252014.72,100.0,2023-12-30,2023-07-26,Referencia Cliente,Renovacion,10043.0
OPP00580684,,ACC000422,Hospital Rebagliati - Fibra Corporativa Solucion Empresarial,Closed Lost,166404.92,0.0,2023-06-05,2023-05-10,WhatsApp,Nuevo Cliente,3963.0
OPP00508580,,ACC000171,Metro - Seguridad Perimetral UTM Conectividad Corporativa,Closed Won,383776.37,100.0,2025-01-11,2024-10-03,Web,Renovacion,16545.0
OPP00814761,,ACC000779,Wong Expansion Fibra,Closed Won,218215.38,100.0,2024-05-04,2023-07-23,Web,Expansion,9343.0
OPP00348676,,ACC000561,Implementacion Fibra Corporativa - UPN,Negotiation,127510.31,67.5,2025-05-04,2025-03-13,Partner,Renovacion,2240.0
OPP00564412,,ACC000688,Despliegue Soporte Empresarial 24/7 - Universidad Cesar Vallejo,Closed Lost,334752.53,0.0,2024-01-29,2023-11-11,Partner,Upgrade,1624.0
OPP00939317,,ACC000658,Duo 5000 Mbps + WOM TvGo + L1MAX - Gobierno Regional de Temuco,Prospecting,89263.36,15.0,2025-03-01,2024-08-08,Web,Nuevo Cliente,18945.0
OPP00574235,,ACC000601,Gloria - Internet Hogar 2500 Mbps Infraestructura,Closed Won,303628.86,100.0,2024-10-21,2024-07-23,Llamada Directa,Upgrade,459.0
OPP00323405,,ACC000206,Hilton Santiago Instalacion Fibra,Closed Won,451261.86,100.0,2025-02-20,2024-11-01,WhatsApp,Expansion,17329.0
OPP00544066,,ACC000726,Proyecto Enlace Dedicado 1 Gbps Caja Rancagua,Closed Won,433334.93,100.0,2024-09-30,2024-09-25,Redes Sociales,Nuevo Cliente,7111.0
OPP00720674,,ACC000755,MiBanco Fibra Optica Transformacion Digital,Closed Lost,85020.57,0.0,2024-12-24,2024-11-18,WhatsApp,Upgrade,23456.0
OPP00830728,,ACC000600,Hilton Santiago Fibra Optica Proyecto TV Digital,Closed Won,11022.14,100.0,2025-09-22,2024-12-29,Web,Renovacion,6277.0
OPP00642632,,ACC000768,Solucion Empresarial Empresas Enterprise Plus Simetrico - Telefonica del Chile,Negotiation,125934.31,79.7,2023-11-29,2023-05-10,WhatsApp,Cross-Sell,4618.0
OPP00701521,,ACC000050,Upgrade Velocidad Enlace Dedicado 500 Mbps - Country Club Santiago,Proposal,198602.68,70.0,2023-09-24,2023-08-27,Redes Sociales,Cross-Sell,2815.0
OPP00391927,,ACC000388,Duo 2500 Mbps + WOM TvGo + L1MAX - JW Marriott Santiago,Closed Won,432076.04,100.0,2025-01-28,2024-05-01,Web,Nuevo Cliente,17601.0
OPP00669805,,ACC000609,Enlace Dedicado 500 Mbps Corporativo - Yanbal,Closed Lost,51228.9,0.0,2024-04-27,2023-07-03,Llamada Directa,Cross-Sell,71.0
OPP00614268,,ACC000610,Proyecto Enlace Dedicado 1 Gbps Primax,Closed Lost,101912.2,0.0,2024-06-13,2024-05-18,Web,Cross-Sell,3234.0
OPP00516964,,ACC000432,BBVA Chile - Empresas Enterprise 5000 Mbps Despliegue,Closed Won,281946.48,100.0,2025-05-05,2025-04-05,Llamada Directa,Upgrade,14026.0
OPP00947595,,ACC000083,Southern Chile Seguridad de Red,Closed Won,261882.79,100.0,2024-05-11,2024-02-20,Telemarketing,Upgrade,16522.0
OPP01012610,,ACC000665,Conectividad Corporativa Seguridad Perimetral UTM - Telefonica del Chile,Closed Won,136447.35,100.0,2024-01-10,2023-05-25,Referencia Cliente,Cross-Sell,7778.0
OPP00475726,,ACC000471,Empresas Professional 1500 Mbps - Saga Falabella,Qualification,495528.44,49.2,2023-10-13,2023-06-25,Llamada Directa,Expansion,6005.0
OPP00449341,,ACC000788,Migracion de Red Cloud Backup Empresarial - BBVA Chile,Closed Won,287984.78,100.0,2025-09-19,2024-12-16,Web,Expansion,22877.0
OPP00670323,,ACC000229,Osiptel Fibra Optica Solucion Empresarial,Closed Lost,51193.09,0.0,2023-10-05,2023-08-13,Evento,Cross-Sell,9657.0
OPP00351608,,ACC000754,Proyecto WiFi 6 Router Upgrade Auna,Prospecting,139926.25,14.1,2024-08-29,2024-05-30,Llamada Directa,Expansion,6067.0
OPP00798535,,ACC000875,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - Antamina,Negotiation,141691.67,65.6,2024-07-15,2024-06-21,WhatsApp,Nuevo Cliente,14407.0
OPP00586326,,ACC000213,WiFi 6 Router Upgrade - Ripley,Negotiation,218504.41,50.9,2025-02-15,2024-10-06,Redes Sociales,Upgrade,22071.0
OPP00405422,,ACC000444,Proyecto Internet Hogar 5000 Mbps Wong,Discovery,379493.73,23.5,2024-11-30,2024-12-05,Partner,Nuevo Cliente,3517.0
OPP00859929,,ACC000088,Country Club Santiago - WOM TvGo + L1MAX Red Privada,Negotiation,489439.04,66.2,2024-09-15,2024-07-12,Partner,Cross-Sell,5927.0
OPP00838317,,ACC000131,Mesh WiFi System - Telefonica del Chile,Closed Won,26879.28,100.0,2024-02-08,2023-08-30,Redes Sociales,Expansion,5814.0
OPP01110274,,ACC000552,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - Sunat,Closed Lost,429265.33,0.0,2024-09-28,2024-10-10,Redes Sociales,Nuevo Cliente,12440.0
OPP00393605,,ACC000977,Conectividad Corporativa Soporte Empresarial 24/7 - Clinica Internacional,Proposal,97745.67,61.6,2025-06-11,2024-10-27,Telemarketing,Cross-Sell,13897.0
OPP00432433,,ACC000520,Proyecto Enlace Dedicado 1 Gbps Universidad Cesar Vallejo,Closed Lost,171834.53,0.0,2023-10-24,2023-08-30,Llamada Directa,Renovacion,3511.0
OPP00995369,,ACC000652,Repsol Chile Fibra Optica Seguridad de Red,Qualification,368315.63,27.9,2023-12-22,2023-07-05,Redes Sociales,Upgrade,8426.0
OPP00588627,,ACC000408,Migracion de Red Internet Hogar 2500 Mbps - Plaza Vea,Negotiation,319472.0,52.9,2025-01-09,2024-05-24,Redes Sociales,Expansion,7457.0
OPP00739568,,ACC000979,Cloud Backup Empresarial Corporativo - MiBanco,Proposal,294658.15,65.5,2025-05-20,2025-02-04,Llamada Directa,Upgrade,13356.0
OPP00757056,,ACC000359,Implementacion Duo 2500 Mbps + WOM TvGo + L1MAX - Cineplanet,Discovery,97431.7,12.0,2024-10-25,2024-07-03,Llamada Directa,Expansion,3698.0
OPP00530946,,ACC000494,Enlace Dedicado 100 Mbps - Telefonica del Chile,Closed Won,100127.72,100.0,2024-06-03,2024-02-21,Partner,Upgrade,10299.0
OPP00676933,,ACC000485,Municipalidad de Valparaiso Implementacion,Closed Won,48242.39,100.0,2024-04-05,2023-08-15,Web,Nuevo Cliente,2026.0
OPP00923897,,ACC000931,Enlace Dedicado 100 Mbps Corporativo - Las Bambas,Closed Won,124902.95,100.0,2024-01-31,2023-10-20,Redes Sociales,Nuevo Cliente,7634.0
OPP00970431,,ACC000776,Cerro Verde - Empresas Enterprise 5000 Mbps Despliegue,Negotiation,336178.57,54.4,2024-03-24,2024-02-18,Telemarketing,Nuevo Cliente,3615.0
OPP00402279,,ACC000073,Duo 1500 Mbps + WOM TvGo + L1MAX - USIL,Closed Won,308358.45,100.0,2024-09-30,2023-12-16,Web,Upgrade,4454.0
OPP00858791,,ACC000938,Despliegue Duo 5000 Mbps + WOM TvGo + L1MAX - Essalud,Closed Won,85435.9,100.0,2025-07-06,2024-11-29,Telemarketing,Upgrade,16247.0
OPP01077747,,ACC000089,Essalud Fibra Optica Conectividad Corporativa,Closed Won,356821.86,100.0,2024-02-29,2023-04-24,Telemarketing,Cross-Sell,5919.0
OPP00426751,,ACC000988,Ministerio de Salud Upgrade Velocidad,Closed Won,58293.14,100.0,2025-05-19,2024-07-28,Web,Expansion,23136.0
OPP00320930,,ACC000274,BCP - WiFi 6 Router Upgrade Implementacion,Prospecting,257292.32,12.8,2024-03-30,2023-07-09,Llamada Directa,Cross-Sell,4724.0
OPP00390930,,ACC000045,Viva Airlines Seguridad de Red,Closed Lost,257453.73,0.0,2025-06-26,2024-09-12,Redes Sociales,Upgrade,18257.0
OPP01104253,,ACC000786,Implementacion Fibra Corporativa - Clinica San Pablo,Closed Lost,433669.84,0.0,2024-11-25,2024-09-14,Llamada Directa,Expansion,23663.0
OPP01020926,,ACC000801,Enlace Dedicado 100 Mbps Corporativo - Caja Temuco,Closed Won,480410.46,100.0,2025-07-16,2024-11-02,Web,Cross-Sell,1331.0
OPP00682729,,ACC000796,Auna - Mesh WiFi System Despliegue,Proposal,471136.79,64.5,2023-11-04,2023-09-03,Telemarketing,Upgrade,1348.0
OPP00496322,,ACC000638,Hospital Rebagliati Fibra Optica Instalacion Fibra,Qualification,382408.77,28.9,2024-07-27,2024-04-03,Web,Renovacion,10752.0
OPP00814196,,ACC000391,Internet Hogar 1500 Mbps Corporativo - Caja Rancagua,Closed Won,84047.5,100.0,2025-07-03,2024-12-24,WhatsApp,Upgrade,16178.0
OPP00391703,,ACC000884,Duo 5000 Mbps + WOM TvGo + L1MAX Corporativo - Luz del Sur,Negotiation,297618.52,73.6,2023-08-19,2023-07-26,Redes Sociales,Expansion,1896.0
OPP00301049,,ACC000292,Proyecto Internet Hogar 2500 Mbps Viva Airlines,Closed Lost,431838.97,0.0,2023-12-29,2023-04-24,Telemarketing,Renovacion,6305.0
OPP00987723,,ACC000505,Saga Falabella - Seguridad Perimetral UTM Despliegue,Closed Won,273638.78,100.0,2024-07-01,2023-10-25,Partner,Cross-Sell,4647.0
OPP00776352,,ACC000045,Duo 2500 Mbps + WOM TvGo + L1MAX - Sodimac,Negotiation,231618.2,79.7,2025-02-22,2024-07-19,Llamada Directa,Nuevo Cliente,14974.0
OPP00662979,,ACC000072,Sunat Fibra Optica Red Privada,Qualification,111126.7,24.5,2024-12-23,2024-06-16,Partner,Nuevo Cliente,19674.0
OPP01082606,,ACC000499,Internet Hogar 2500 Mbps - USIL,Closed Won,458203.36,100.0,2025-08-13,2024-11-15,Referencia Cliente,Cross-Sell,24123.0
OPP00985358,,ACC000721,Buenaventura Fibra Optica Upgrade Velocidad,Negotiation,384157.94,75.5,2023-10-10,2023-09-07,Redes Sociales,Renovacion,5112.0
OPP00534937,,ACC000567,Alicorp - Internet Hogar 5000 Mbps Solucion Empresarial,Closed Won,324382.66,100.0,2023-11-25,2023-06-23,Llamada Directa,Expansion,7274.0
OPP00736142,,ACC000403,Internet Hogar 2500 Mbps - Petroperu,Proposal,417918.6,52.4,2025-05-12,2025-02-06,Web,Nuevo Cliente,7402.0
OPP00616436,,ACC000334,Despliegue Mesh WiFi System - Latam Airlines Chile,Qualification,306018.5,32.9,2023-10-10,2023-08-30,WhatsApp,Nuevo Cliente,9076.0
OPP00648330,,ACC000938,Luz del Sur Fibra Optica Migracion de Red,Closed Won,120196.45,100.0,2025-12-10,2025-03-05,Evento,Upgrade,13346.0
OPP00711464,,ACC000939,Oeschle Implementacion,Closed Won,72252.86,100.0,2025-05-04,2024-09-02,Partner,Upgrade,9523.0
OPP00653152,,ACC000026,Universidad San Martin - Duo 2500 Mbps + WOM TvGo + L1MAX Red Privada,Closed Won,46587.13,100.0,2023-08-31,2023-07-19,Referencia Cliente,Cross-Sell,7012.0
OPP00971981,,ACC000394,Enlace Dedicado 100 Mbps Corporativo - Hospital Loayza,Prospecting,217763.34,11.5,2024-08-26,2024-08-28,Referencia Cliente,Expansion,6187.0
OPP00850359,,ACC000121,Upgrade Velocidad Internet Hogar 500 Mbps - Primax,Discovery,439424.55,24.6,2025-06-13,2025-04-05,Referencia Cliente,Cross-Sell,4562.0
OPP00406400,,ACC000761,Seguridad de Red Mesh WiFi System - Caja Sullana,Prospecting,65562.08,10.7,2023-04-22,2023-04-23,Evento,Nuevo Cliente,7794.0
OPP00597471,,ACC000412,Infraestructura Enlace Dedicado 500 Mbps - Sunat,Closed Lost,412739.55,0.0,2024-06-19,2024-01-14,Referencia Cliente,Expansion,12041.0
OPP00344751,,ACC000911,Viva Airlines Fibra Optica Migracion de Red,Closed Won,440734.61,100.0,2023-11-11,2023-06-09,WhatsApp,Renovacion,2938.0
OPP00440450,,ACC000808,Migracion de Red Mesh WiFi System - Ministerio de Educacion,Proposal,216353.16,56.2,2025-02-06,2025-01-16,Llamada Directa,Renovacion,419.0
OPP00877028,,ACC000225,Sedapal Solucion Empresarial,Negotiation,426502.24,73.7,2024-05-25,2023-11-11,Redes Sociales,Expansion,11046.0
OPP00625254,,ACC000995,Instalacion Fibra WiFi 6 Router Upgrade - Essalud,Closed Won,230421.92,100.0,2024-10-31,2024-08-21,Telemarketing,Renovacion,16111.0
OPP00467891,,ACC000580,Proyecto Duo 1500 Mbps + WOM TvGo + L1MAX Las Bambas,Closed Won,371422.21,100.0,2025-05-19,2024-07-10,WhatsApp,Renovacion,22024.0
